activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001103,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,185000.0,80.0,5.0,NA,3,NA,NA,NA,NA,NA,60,NA,NA,2,2,1,2,235000,1,3,3,5,1,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,5313,23,86900,91,984,1614,29
2022,549300ZAI389CEN8VG51,99999,WI,55099,55099970700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,32,1,2,2,2,65000.0,40.0,4.15,0.098,2,870.95,NA,350.0,,,120,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,50,<20%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,2463,5.44,81500,84,944,1682,46
2022,549300ZAI389CEN8VG51,11540,WI,55015,55015020200,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,1.6405E7,80.0,5.25,NA,3,NA,NA,NA,NA,NA,36,NA,NA,2,1,1,2,20505000,1,3,3,5,100-149,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,3840,12.03,95900,94,1146,1457,55
2022,549300ZAI389CEN8VG51,99999,WI,55099,55099970400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,2,35000.0,27.28,4.15,0.271,3,676.65,NA,350.0,,,120,NA,NA,2,2,2,2,145000,1,2,3,5,1,NA,93,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,1843,6.19,81500,81,757,1844,38
2022,549300ZAI389CEN8VG51,99999,WI,55099,55099970700,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,4,0,2,1,2,1,2,2,2,55000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,120,NA,NA,2,2,2,2,NA,2,1,1,1,1,NA,30,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,2463,5.44,81500,84,944,1682,46
2022,549300ZAI389CEN8VG51,48140,WI,55069,55069960400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,35000.0,34.0,5.99,NA,3,NA,NA,NA,NA,NA,60,NA,NA,2,2,1,2,95000,1,3,3,5,1,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,1883,4.73,86900,111,789,1489,41
2022,549300ZAI389CEN8VG51,99999,WI,55107,55107960300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,215000.0,56.0,5.95,NA,3,NA,NA,NA,NA,NA,60,NA,NA,2,2,1,2,655000,1,3,3,5,2,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,2287,5.9,81500,87,884,1910,43
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,65000.0,82.77,4.15,0.105,2,812.65,NA,400.0,,,120,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,50,50%-60%,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1,1,6,,,,,10,,,,3332,5.43,81500,92,1070,1424,47
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001103,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,45000.0,24.935,4.15,0.313,2,1411.7,NA,400.0,,,120,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,33,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,5313,23,86900,91,984,1614,29
2022,549300ZAI389CEN8VG51,99999,WI,55099,55099970100,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,145000.0,62.227,5.0,0.236,2,1005.95,NA,400.0,,,360,NA,72,2,2,2,2,225000,2,1,1,1,1,NA,54,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,2652,5.62,81500,97,1127,2683,41
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,32,1,2,2,2,165000.0,67.083,5.375,0.537,2,607.4,NA,350.0,,,360,NA,72,2,2,2,2,245000,1,1,3,5,1,NA,95,36,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,2873,4.73,81500,94,1013,1574,46
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,31,1,2,2,2,155000.0,78.788,5.5,-0.311,2,1985.95,NA,815.0,,,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,60,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,4657,11.17,81500,87,1216,1685,62
2022,549300ZAI389CEN8VG51,99999,WI,55099,55099970400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,65000.0,27.62,3.9,-0.16,2,576.2,NA,350.0,,,120,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,53,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,10,,,,1843,6.19,81500,81,757,1844,38
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,95000.0,45.24,3.9,1.204,2,1576.2,NA,350.0,,,120,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,85,<20%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4923,23.62,81500,85,1265,1806,47
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,115000.0,63.0,5.2,NA,3,NA,NA,NA,NA,NA,60,NA,NA,2,2,1,2,175000,1,3,3,5,1,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,7302,11.27,86900,111,2407,2861,38
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,2,75000.0,43.33,4.15,-0.078,3,1138.6,NA,350.0,,,120,NA,NA,2,2,2,2,175000,1,2,3,5,1,NA,222,30%-<36%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,3,3,45-54,35-44,No,No,1,1,6,,,,,10,,,,6194,7.2,86900,105,2083,2495,38
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073000400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,2,2,2,1,155000.0,78.0,5.55,NA,3,NA,NA,NA,NA,NA,12,NA,NA,2,1,1,2,245000,1,3,3,5,2,NA,142,NA,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,6219,24.76,86900,76,1261,1765,46
2022,549300ZAI389CEN8VG51,20740,WI,55035,55035000501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,1,2,2,1,145000.0,56.0,5.95,NA,3,NA,NA,NA,NA,NA,60,NA,NA,2,2,1,2,655000,1,3,3,5,2,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,4940,11.7,90000,110,1631,1806,48
2022,549300ZAI389CEN8VG51,48140,WI,55069,55069960600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,1,2,2,1,365000.0,72.0,4.95,NA,3,NA,NA,NA,NA,NA,44,NA,NA,2,2,2,2,NA,1,3,3,5,2,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,4438,3.42,86900,98,1568,1959,33
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,125000.0,51.04,4.15,0.053,3,980.55,NA,400.0,,,120,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,158,<20%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,10,,,,4190,7.28,81500,94,1437,2254,43
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,305000.0,80.0,5.5,NA,3,NA,NA,NA,NA,NA,36,NA,NA,2,2,1,2,375000,1,3,3,5,2,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,4657,11.17,81500,87,1216,1685,62
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,155000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,72,2,2,2,2,NA,1,1,3,5,1,NA,179,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,<25,45-54,No,No,1,1,6,,,,,10,,,,5963,5.35,86900,110,1929,2255,47
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,2,0,2,1,31,1,2,2,2,325000.0,56.348,6.25,1.008,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,575000,1,1,3,5,1,NA,86,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,3593,6.82,86900,105,1272,1742,45
2022,549300ZAI389CEN8VG51,99999,WI,55141,55141010600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,215000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,72,2,2,2,2,NA,1,1,3,5,1,NA,97,NA,9,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,4527,13.54,81500,113,1049,1544,68
2022,549300ZAI389CEN8VG51,99999,WI,55115,55115100800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,175000.0,37.555,5.875,0.597,2,1557.15,NA,855.0,,,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,220,<20%,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,1,1,2,,,,,10,,,,4567,10.79,81500,90,1478,2161,47
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,4,0,2,1,1,1,2,2,2,195000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,79,NA,9,9,1,11,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,<25,<25,No,No,1,1,2,,,,,10,,,,2926,8.78,81500,82,767,1219,54
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,215000.0,80.0,4.25,0.231,2,1773.15,NA,350.0,,,360,NA,72,2,2,2,2,275000,1,1,3,5,1,NA,72,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,<25,<25,No,No,1,1,6,,,,,10,,,,4705,5.23,81500,88,1235,1585,60
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,31,1,2,2,2,125000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,40,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,4190,7.28,81500,94,1437,2254,43
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,2,2,85000.0,36.988,5.25,0.369,2,536.4,NA,100.0,,,120,NA,72,2,2,2,2,395000,1,1,3,5,1,NA,129,30%-<36%,9,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4190,7.28,81500,94,1437,2254,43
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,32,1,2,2,2,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,72,2,2,2,2,NA,1,1,3,5,1,NA,71,44,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,1,,,4923,23.62,81500,85,1265,1806,47
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001103,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,1,1,1,1,2,2,2,295000.0,79.076,5.875,0.735,2,1723.15,NA,475.0,,,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,106,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,2,,,,,10,,,,5313,23,86900,91,984,1614,29
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073002000,C,FSA/RHS:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,1,4,1,1,2,2,2,185000.0,101.01,5.75,0.383,2,4621.33,NA,425.0,,50.0,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,86,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,<25,No,No,1,1,4,,,,,10,,,,3836,6.57,86900,80,1587,1876,33
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001103,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,5,0,2,1,32,1,2,2,2,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,68,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,2,,,,,10,,,,5313,23,86900,91,984,1614,29
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,115000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,60,NA,NA,2,2,1,2,NA,1,1,3,5,1,NA,40,NA,9,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,<25,9999,No,NA,1,1,6,,,,,9,,,,4920,5.35,81500,94,1446,1872,49
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,2,125000.0,78.704,5.0,0.354,2,1332.4,NA,400.0,,,360,NA,72,2,2,2,2,165000,1,1,3,5,1,NA,61,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,3542,6.44,81500,89,1094,1471,60
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,2,0,2,1,32,1,2,2,2,135000.0,56.667,4.75,0.412,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,51,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1,1,2,,,,,10,,,,4190,7.28,81500,94,1437,2254,43
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,2,2,2,2,45000.0,89.944,5.25,0.403,2,213.25,NA,100.0,,,120,NA,72,2,2,2,2,75000,1,1,3,5,1,NA,74,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4923,23.62,81500,85,1265,1806,47
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073000400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,31,1,2,2,2,145000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,75,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,6219,24.76,86900,76,1261,1765,46
2022,549300ZAI389CEN8VG51,99999,WI,55115,55115100600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,2,2,2,2,15000.0,85.0,6.0,2.166,3,181.15,NA,100.0,,,120,NA,72,2,2,2,2,305000,1,2,3,5,1,NA,186,30%-<36%,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,4162,44.55,81500,91,1272,2055,42
2022,549300ZAI389CEN8VG51,99999,WI,55067,55067960300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,315000.0,77.778,5.25,-0.08,2,1844.9,NA,1262.5,,,360,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,100,40,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,2466,5.8,81500,103,894,1259,52
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,5,0,2,1,2,1,2,2,2,35000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,72,2,2,2,2,NA,1,1,3,5,1,NA,11,NA,9,9,2,,,,,5,,,,,2,4,2,27,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,6194,7.2,86900,105,2083,2495,38
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073000300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,0,2,1,32,1,2,2,2,485000.0,78.08,4.5,0.309,2,1581.95,NA,350.0,,,360,NA,72,2,2,2,2,625000,1,1,3,5,1,NA,275,<20%,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,5198,14.1,86900,99,1660,2025,51
2022,549300ZAI389CEN8VG51,11540,WI,55087,55087012504,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,605000.0,80.0,5.25,0.172,2,6305.25,NA,4925.0,,,360,NA,NA,2,2,2,2,755000,1,1,3,5,1,NA,576,45,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,4094,11.31,95900,114,1132,1268,16
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,2,2,2,2,15000.0,90.0,6.0,1.599,2,113.0,NA,100.0,,,120,NA,72,2,2,2,2,155000,1,1,3,5,1,NA,50,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,<25,No,No,1,1,6,,,,,10,,,,4657,11.17,81500,87,1216,1685,62
2022,549300ZAI389CEN8VG51,20740,WI,55035,55035001600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,1,1,1,2,2,2,405000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,72,2,2,2,2,NA,1,1,3,5,1,NA,150,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,6547,7.45,90000,127,1913,2189,35
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,1,1,1,1,2,2,2,155000.0,88.372,5.875,0.43,2,2675.08,NA,1286.68,,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,51,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,2,,,,,10,,,,5622,6.51,86900,114,2063,2449,45
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073000800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,1,1,1,1,2,2,2,145000.0,80.0,5.5,0.283,2,3214.7,NA,1913.0,,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,55,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,2,,,,,10,,,,3557,10.91,86900,97,980,1256,69
2022,549300ZAI389CEN8VG51,48140,WI,55069,55069960600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,275000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,16,>60%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,1,,,,4438,3.42,86900,98,1568,1959,33
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073002200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,105000.0,90.0,5.875,0.821,2,2199.45,NA,1012.75,,,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,52,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,2,,,,,10,,,,3540,19.44,86900,77,1076,1329,47
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,1,1,1,1,2,2,2,185000.0,95.0,5.5,0.393,2,2174.4,NA,926.25,,,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,56,41,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,25-34,65-74,No,Yes,1,1,2,,,,,10,,,,4602,5.06,81500,90,1513,2113,38
